COUNTY_CODE,COUNTY_NAME,DISTRICT_CODE,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,GRADESPAN,PRINCIPAL_NAME,ADDRESS,CITY_STATE_ZIP,PHONE,EMAIL,WEBSITE,FACEBOOK,TWITTER,CountyCode_x,CountyName_x,DistrictCode_x,DistrictName_x,SchoolCode_x,SchoolName_x,StudentGroup,SummativeScore_x,CutOffScoreTargetedSupImp,Targeted_LowPerf,ELAProf_MetTarget,MathProf_MetTarget,Grad4YR_MetTarget,Grad5YR_MetTarget,ELAGrowth_MetStandard,MathGrowth_MetStandard,ELP_MetTarget,CA_MetAverage,Targeted_ConsUnderPerf,CountyCode_y,CountyName_y,DistrictCode_y,DistrictName_y,SchoolCode_y,SchoolName_y,SummativeRating,SummativeScore
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,060,MIDDLESEX COUNTY VOCATIONAL SCHOOL PERTH AMBOY,09-12,MR. FULLER,457 HIGH STREET,PERTH AMBOY NJ 08861,(732)376-6300,FULLERR@MCVTS.NET,http://www.mcvts.net,,https://twitter.com/PerthAmboyTech,23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,060,MIDDLESEX COUNTY VOCATIONAL SCHOOL PERTH AMBOY,Schoolwide,,N,No,Not Met,Met Target,Met Goal,Not Met,**,**,**,Met,No,23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,060,MIDDLESEX COUNTY VOCATIONAL SCHOOL PERTH AMBOY,53.3,55.26
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,065,MIDDLESEX COUNTY VOCATIONAL SCHOOL PISCATAWAY,09-12,MS. SLADE,21 SUTTONS LANE,PISCATAWAY NJ 08854-5715,(732)985-0717,sladen@mcvts.net,https://www.mcvts.net/Domain/16,,https://twitter.com/PiscatawayVocHS,23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,065,MIDDLESEX COUNTY VOCATIONAL SCHOOL PISCATAWAY,Schoolwide,,N,No,Met Target,Met Target,Met Goal,Met Goal,**,**,**,Met,No,23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,065,MIDDLESEX COUNTY VOCATIONAL SCHOOL PISCATAWAY,76.79,71.78
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,070,MIDDLESEX COUNTY VOC ACAD ALLIED HEALTH & BIOMEDICAL SCIENCE,08-12,MS. SULLIVAN,1 CONVERY BOULEVARD,WOODBRIDGE NJ 07095-2650,(732)634-5858,SULLIVANT@MCVTS.NET,https://mcvts.net,,https://twitter.com/AAHBSPrincipal,23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,070,MIDDLESEX COUNTY VOC ACAD ALLIED HEALTH & BIOMEDICAL SCIENCE,Schoolwide,,N,No,Met Goal,Met Goal,Met Goal,Met Goal,**,**,N,Met,No,23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,070,MIDDLESEX COUNTY VOC ACAD ALLIED HEALTH & BIOMEDICAL SCIENCE,96.28,93.26
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,09-12,MR. FELDMAN,112 RUES LANE,EAST BRUNSWICK NJ 08816-1070,(732)257-7715,FELDMANR@MCVTS.NET,http://www.mcvts.net,,,23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,Schoolwide,,N,No,Not Met,Not Met,Met Goal,Met Goal,**,**,N,Met,No,23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,44.99,47.89
23,MIDDLESEX,3220,MILLTOWN BORO,050,JOYCE KILMER SCHOOL,04-08,MR. VEIT,21 WEST CHURCH STREET,MILLTOWN NJ 08850,(732)214-2370,WVEIT@MILLTOWNPS.ORG,http://www.milltownps.org,https://www.facebook.com/MilltownPs,https://www.twitter.com/MilltownPs,23,MIDDLESEX,3220,MILLTOWN BORO,050,JOYCE KILMER SCHOOL,Schoolwide,,N,No,Not Met,Met Target†,N,N,Met Standard,Met Standard,**,Met,No,23,MIDDLESEX,3220,MILLTOWN BORO,050,JOYCE KILMER SCHOOL,54.98,53.59
23,MIDDLESEX,3290,MONROE TWP,005,MONROE TOWNSHIP HIGH SCHOOL,09-12,MR. MADRAPERLA,200 SCHOOLHOUSE ROAD,MONROE TOWNSHIP NJ 08831,(732)521-2882,scott.madraperla@monroe.k12.nj.us,https://www.monroe.k12.nj.us/Domain/113,https://www.facebook.com/monroe.k12.nj.us,https://twitter.com/mtsdfalcons,23,MIDDLESEX,3290,MONROE TWP,005,MONROE TOWNSHIP HIGH SCHOOL,Schoolwide,,N,No,Met Target†,Not Met,Met Goal,Not Met,**,**,**,Met,No,23,MIDDLESEX,3290,MONROE TWP,005,MONROE TOWNSHIP HIGH SCHOOL,69.91,65.08
23,MIDDLESEX,3290,MONROE TWP,020,MONROE TOWNSHIP MIDDLE SCHOOL,06-08,MRS. CHANLEY,1629 PERRINEVILLE ROAD,MONROE TOWNSHIP NJ 08831,(732)521-6042,CHARI.CHANLEY@MONROE.K12.NJ.US,https://www.monroe.k12.nj.us/Domain/370,https://www.facebook.com/monroe.k12.nj.us,https://twitter.com/mtsdfalcons,23,MIDDLESEX,3290,MONROE TWP,020,MONROE TOWNSHIP MIDDLE SCHOOL,Schoolwide,,N,No,Met Target,Met Target,N,N,Met Standard,Met Standard,**,Met,No,23,MIDDLESEX,3290,MONROE TWP,020,MONROE TOWNSHIP MIDDLE SCHOOL,26.84,35.7
23,MIDDLESEX,3290,MONROE TWP,030,WOODLAND ELEMENTARY SCHOOL,04-05,MR. LAYMAN,42 HARRISON AVE,MONROE TOWNSHIP NJ 08831,(732)251-1177,ADAM.LAYMAN@MONROE.K12.NJ.US,https://www.monroe.k12.nj.us/Domain/642,https://www.facebook.com/monroe.k12.nj.us,https://twitter.com/mtsdfalcons,23,MIDDLESEX,3290,MONROE TWP,030,WOODLAND ELEMENTARY SCHOOL,Schoolwide,,N,No,Met Target,Not Met,N,N,Met Standard,Met Standard,**,Met,No,23,MIDDLESEX,3290,MONROE TWP,030,WOODLAND ELEMENTARY SCHOOL,59.24,56.18
23,MIDDLESEX,3290,MONROE TWP,050,BROOKSIDE ELEMENTARY SCHOOL,03-05,MR. PEPE,370 BUCKELEW AVENUE,MONROE TOWNSHIP NJ 08831,(732)521-1101,ANTONIO.PEPE@MONROE.K12.NJ.US,https://www.monroe.k12.nj.us/Domain/570,https://www.facebook.com/monroe.k12.nj.us,https://twitter.com/mtsdfalcons,23,MIDDLESEX,3290,MONROE TWP,050,BROOKSIDE ELEMENTARY SCHOOL,Schoolwide,,N,No,Met Target†,Met Target,N,N,Met Standard,Met Standard,N,Met,No,23,MIDDLESEX,3290,MONROE TWP,050,BROOKSIDE ELEMENTARY SCHOOL,59.48,56.33
23,MIDDLESEX,3290,MONROE TWP,300,APPLEGARTH ELEMENTARY SCHOOL,04-05,MS. GRAZIANO,227 APPLEGARTH RD,MONROE TWP NJ 08831,(609)655-0604,DAWN.GRAZIANO@MONROE.K12.NJ.US,https://www.monroe.k12.nj.us/Domain/982,https://www.facebook.com/monroe.k12.nj.us,https://twitter.com/mtsdfalcons,23,MIDDLESEX,3290,MONROE TWP,300,APPLEGARTH ELEMENTARY SCHOOL,Schoolwide,,N,No,Met Goal,Met Goal,N,N,Met Standard,Met Standard,N,Met,No,23,MIDDLESEX,3290,MONROE TWP,300,APPLEGARTH ELEMENTARY SCHOOL,77.13,67.64
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,050,NEW BRUNSWICK HIGH SCHOOL,PK-12,MR. REDLER,1000 SOMERSET ST,NEW BRUNSWICK NJ 08901-3309,(732)745-5300,KEN_REDLER@NBPSNJ.NET,http://hs.nbpschools.net/,https://www.facebook.com/nbpschools.nbhs,https://twitter.com/NBHSZebras,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,050,NEW BRUNSWICK HIGH SCHOOL,Schoolwide,,N,No,Not Met,Not Met,Not Met,Met Target,**,**,Met Target,Not Met,No,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,050,NEW BRUNSWICK HIGH SCHOOL,17.48,25.81
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,055,NEW BRUNSWICK MIDDLE SCHOOL,06-08,MR. CLIFFORD,1125 LIVINGSTON AVENUE,NEW BRUNSWICK NJ 08901,(732)745-5300,JEREMIAH_CLIFFORD@NBPSNJ.NET,http://ms.nbpschools.net/,https://www.facebook.com/nbpschools.nbms,https://twitter.com/NBMSzebras,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,055,NEW BRUNSWICK MIDDLE SCHOOL,Schoolwide,,N,No,Met Target,Met Target†,N,N,Exceeds Standard,Met Standard,Met Target†,Not Met,No,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,055,NEW BRUNSWICK MIDDLE SCHOOL,28.2,36.51
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,060,A CHESTER REDSHAW SCHOOL,PK-05,MRS. ABDUS-SALAAM,216 LIVINGSTON AVENUE,NEW BRUNSWICK NJ 08901-2930,(732)745-5300,VIKKI_ADBUS-SALAAM@NBPSNJ.NET,http://rd.nbpschools.net/,https://www.facebook.com/nbpschools.rd,https://twitter.com/RedshawNBPS,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,060,A CHESTER REDSHAW SCHOOL,Schoolwide,,N,No,Not Met,Not Met,N,N,Met Standard,Met Standard,Met Target†,Met,No,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,060,A CHESTER REDSHAW SCHOOL,26.78,35.7
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,090,LIVINGSTON ELEMENTARY SCHOOL,KG-05,MR. NEGRON,206 DELAVAN STREET,NEW BRUNSWICK NJ 08901-3035,(732)745-5300,JOSE_NEGRON@NBPSNJ.NET,http://lv.nbpschools.net/,https://www.facebook.com/nbpschools.lv,https://twitter.com/LivingstonNBPS,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,090,LIVINGSTON ELEMENTARY SCHOOL,Schoolwide,,N,No,Not Met,Not Met,N,N,Met Standard,Met Standard,Not Met,Not Met,No,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,090,LIVINGSTON ELEMENTARY SCHOOL,11.37,23.22
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,100,LORD STLRLING ELEMENTARY SCHOOL,PK-05,ELLEN TREADWAY,101 REDMOND STREET,NEW BRUNSWICK NJ 08901-1343,(732)745-5300,ELLEN_TREADWAY@NBPSNJ.NET,http://ls.nbpschools.net/,https://www.facebook.com/lordstirlingnbps/,https://twitter.com/LStirlingNBPS,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,100,LORD STLRLING ELEMENTARY SCHOOL,Schoolwide,,N,No,Met Target,Met Target,N,N,Met Standard,Exceeds Standard,Met Target†,Met,No,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,100,LORD STLRLING ELEMENTARY SCHOOL,37.56,43.34
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,110,MCKINLEY COMMUNITY SCHOOL,PK-08,MS. RODRIGUEZ,15 VAN DYKE AVE,NEW BRUNSWICK NJ 08901-3255,(732)745-5300,JANENE_RODRIGUEZ@NBPSNJ.NET,http://mk.nbpschools.net/,https://www.facebook.com/nbpschools.mk,https://twitter.com/McKinleyNBPS,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,110,MCKINLEY COMMUNITY SCHOOL,Schoolwide,,N,No,Met Target,Met Target,N,N,Met Standard,Met Standard,Met Target†,Not Met,No,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,110,MCKINLEY COMMUNITY SCHOOL,21.5,32.16
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,123,PAUL ROBESON COMMUNITY SCHOOL FOR THE ARTS,PK-07,MR. MOORING,199 COMMERCIAL AVE,NEW BRUNSWICK NJ 08901-2734,(732)745-5300,KELLY_MOORING@NBPSNJ.NET,http://pr.nbpschools.net/,https://www.facebook.com/nbpschools.prcs,https://twitter.com/PaulRobesonNBPS,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,123,PAUL ROBESON COMMUNITY SCHOOL FOR THE ARTS,Schoolwide,,N,No,Met Target,Not Met,N,N,Met Standard,Met Standard,Exceeds Target,Met,No,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,123,PAUL ROBESON COMMUNITY SCHOOL FOR THE ARTS,42.36,45.9
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,125,ROOSEVELT ELEMENTARY SCHOOL,KG-05,MS. GONZALEZ,83 LIVINGSTON AVE,NEW BRUNSWICK NJ 08901-2522,(732)745-5300,GEORGETTE_GONZALEZ@NBPSNJ.NET,http://rs.nbpschools.net/,https://www.facebook.com/nbpschools.rs,https://twitter.com/RooseveltNBPS,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,125,ROOSEVELT ELEMENTARY SCHOOL,Schoolwide,,N,No,Met Target,Met Target,N,N,Met Standard,Met Standard,Met Target†,Met,No,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,125,ROOSEVELT ELEMENTARY SCHOOL,59.36,56.27
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,140,WOODROW WILSON ELEMENTARY SCHOOL,PK-08,MS. SMITH,133 TUNISON RD,NEW BRUNSWICK NJ 08901-1652,(732)745-5300,WILLIAM_SMITH@NBPSNJ.NET,http://ww.nbpschools.net/,https://www.facebook.com/nbpschools.ww,https://twitter.com/WoodrowNBPS,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,140,WOODROW WILSON ELEMENTARY SCHOOL,Schoolwide,,N,No,Met Target,Met Target†,N,N,Exceeds Standard,Met Standard,**,Met,No,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,140,WOODROW WILSON ELEMENTARY SCHOOL,61.02,57.04
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,300,LINCOLN ANNEX SCHOOL,03-08,MRS. DOBSON,165 SOMERSET ST,NEW BRUNSWICK NJ 08901,(732)745-5300,SALLY_DOBSON@NBPSNJ.NET,http://lna.nbpschools.net/,https://www.facebook.com/Lincoln-Annex-School-800652843454473/,https://twitter.com/LincolnAnnex,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,300,LINCOLN ANNEX SCHOOL,Schoolwide,,N,No,Met Target,Met Target,N,N,Met Standard,Met Standard,Exceeds Target,Met,No,23,MIDDLESEX,3530,NEW BRUNSWICK CITY,300,LINCOLN ANNEX SCHOOL,33.59,40.57
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,040,NORTH BRUNSWICK TOWNSHIP HIGH SCHOOL,09-12,MR. KNELLER,98 RAIDER ROAD,NORTH BRUNSWICK NJ 08902-9607,(732)289-3702,MKNELLER@NBTSCHOOLS.ORG,http://nbths.nbtschools.org,,http://NBTHS_Principal,23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,040,NORTH BRUNSWICK TOWNSHIP HIGH SCHOOL,Schoolwide,,N,No,Not Met,Met Target†,Not Met,Not Met,**,**,Not Met,Not Met,No,23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,040,NORTH BRUNSWICK TOWNSHIP HIGH SCHOOL,14.9,22.15
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,055,ARTHUR M. JUDD,PK-05,MR. SCHMIDT,1595 ROOSEVELT AVENUE,NORTH BRUNSWICK NJ 08902,(732)289-3202,JSCHMIDT@NBTSCHOOLS.ORG,http://judd.nbtschools.org,,,23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,055,ARTHUR M. JUDD,Schoolwide,,N,No,Met Target†,Met Target†,N,N,Met Standard,Met Standard,Met Target†,Met,No,23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,055,ARTHUR M. JUDD,40.94,44.93
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,060,JOHN ADAMS,KG-05,DR. JOHNSON,1420 REDMOND STREET,NORTH BRUNSWICK NJ 08902,(732)289-3102,FJOHNSON@NBTSCHOOLS.ORG,http://ja.nbtschools.org,https://www.facebook.com/pages/John-Adams-Elementary-School/20588035606866,https://twitter.com/JAdamsSchool,23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,060,JOHN ADAMS,Schoolwide,,N,No,Met Target†,Met Target†,N,N,Met Standard,Met Standard,**,Met,No,23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,060,JOHN ADAMS,46.33,48.51
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,065,LINWOOD MIDDLE SCHOOL,06-08,MR. SELOVER,25 LINWOOD PLACE,NORTH BRUNSWICK NJ 08902,(732)289-3602,rselover@nbtschools.org,http://linwood.nbtschools.org,,,23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,065,LINWOOD MIDDLE SCHOOL,Schoolwide,,N,No,Met Target†,Not Met,N,N,Exceeds Standard,Met Standard,Not Met,Met,No,23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,065,LINWOOD MIDDLE SCHOOL,32.41,39.71
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,070,LIVINGSTON PARK,KG-05,MR. DAWSON,1128 LIVINGSTON AVENUE,NORTH BRUNSWICK NJ 08902,(732)289-3302,SDAWSON@NBTSCHOOLS.ORG,http://lp.nbtschools.org,https://www.facebook.com/Livingston-Park-Elementary-School-,https://twitter.com/livingstonpark,23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,070,LIVINGSTON PARK,Schoolwide,,N,No,Met Target†,Not Met,N,N,Met Standard,Met Standard,Met Target,Met,No,23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,070,LIVINGSTON PARK,44.14,46.91
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,090,PARSONS,PK-05,MRS. WHALEN,116 HOLLYWOOD STREET,NORTH BRUNSWICK NJ 08902,(732)289-3402,DWHALEN@NBTSCHOOLS.ORG,http://parsons.nbtschools.org,https://www.facebook.com/pages/Parsons-Elementary-School/479109815532975,https://twitter.com/parsonsschool,23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,090,PARSONS,Schoolwide,,N,No,Not Met,Not Met,N,N,Not Met,Met Standard,Not Met,Not Met,No,23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,090,PARSONS,16.29,28.04
23,MIDDLESEX,3845,OLD BRIDGE TWP,040,OLD BRIDGE HIGH SCHOOL,09-12,MR. SASSO,4209 ROUTE 516,MATAWAN NJ 07747,(732)290-3900,VSASSO@OBPS.ORG,https://www.oldbridgeadmin.org/Domain/954,,https://twitter.com/ob_kosb,23,MIDDLESEX,3845,OLD BRIDGE TWP,040,OLD BRIDGE HIGH SCHOOL,Schoolwide,,N,No,Not Met,Met Target†,Met Target,Met Goal,**,**,Not Met,Not Met,No,23,MIDDLESEX,3845,OLD BRIDGE TWP,040,OLD BRIDGE HIGH SCHOOL,33.52,40.5
23,MIDDLESEX,3845,OLD BRIDGE TWP,082,ALAN B. SHEPARD ELEMENTARY SCHOOL,KG-05,MR. MARINZOLI,33 BUSHNELL RD,OLD BRIDGE NJ 08857-2320,(732)360-4499,JOSEPH.MARINZOLI@OBPS.ORG,https://www.oldbridgeadmin.org/Domain/617,,https://twitter.com/AlanBShepPrin,23,MIDDLESEX,3845,OLD BRIDGE TWP,082,ALAN B. SHEPARD ELEMENTARY SCHOOL,Schoolwide,,N,No,Met Target,Met Target,N,N,Met Standard,Met Standard,Not Met,Met,No,23,MIDDLESEX,3845,OLD BRIDGE TWP,082,ALAN B. SHEPARD ELEMENTARY SCHOOL,34.77,41.8
23,MIDDLESEX,3845,OLD BRIDGE TWP,103,CARL SANDBURG MIDDLE SCHOOL,06-08,MRS. SIMON,3439 ROUTE 516,OLD BRIDGE NJ 08857,(732)360-4400,MARTHA.SIMON@OBPS.ORG,https://oldbridgeadmin.org/Domain/858,,https://twitter.com/angziemba,23,MIDDLESEX,3845,OLD BRIDGE TWP,103,CARL SANDBURG MIDDLE SCHOOL,Schoolwide,,N,No,Met Target,Met Target†,N,N,Met Standard,Met Standard,**,Not Met,Yes,23,MIDDLESEX,3845,OLD BRIDGE TWP,103,CARL SANDBURG MIDDLE SCHOOL,19.25,30.2
23,MIDDLESEX,3845,OLD BRIDGE TWP,105,CHEESEQUAKE ELEMENTARY SCHOOL,KG-05,DR. FERRY,111 ROUTE 34,MATAWAN NJ 07747-3450,(732)360-4552,THOMAS.FERRY@OBPS.ORG,https://www.oldbridgeadmin.org/Domain/198,,https://twitter.com/CheesequakePrin,23,MIDDLESEX,3845,OLD BRIDGE TWP,105,CHEESEQUAKE ELEMENTARY SCHOOL,Schoolwide,,N,No,Met Target†,Met Target,N,N,Met Standard,Not Met,**,Met,No,23,MIDDLESEX,3845,OLD BRIDGE TWP,105,CHEESEQUAKE ELEMENTARY SCHOOL,76.54,67.13
23,MIDDLESEX,3845,OLD BRIDGE TWP,108,JAMES A. MCDIVITT ELEMENTARY SCHOOL,KG-05,MRS. COLETTI,1 MANNY MARTIN WAY,OLD BRIDGE NJ 08857,(732)360-4512,LAURIE.COLETTI@OBPS.ORG,https://www.oldbridgeadmin.org/Domain.338,,,23,MIDDLESEX,3845,OLD BRIDGE TWP,108,JAMES A. MCDIVITT ELEMENTARY SCHOOL,Schoolwide,,N,No,Not Met,Not Met,N,N,Met Standard,Met Standard,Met Target,Not Met,No,23,MIDDLESEX,3845,OLD BRIDGE TWP,108,JAMES A. MCDIVITT ELEMENTARY SCHOOL,33.89,40.92
23,MIDDLESEX,3845,OLD BRIDGE TWP,110,JONAS SALK MIDDLE SCHOOL,06-08,MR. REZES,155 W GREYSTONE ROAD,OLD BRIDGE NJ 08857-9625,(732)360-4519,WILLIAM.REZES@OBPS.ORG,https://www.oldbridgeadmin.org/jsms,https://www.facebook.com/groups/135245793346187/,https://twitter.com/OB_JSMS_Rezes,23,MIDDLESEX,3845,OLD BRIDGE TWP,110,JONAS SALK MIDDLE SCHOOL,Schoolwide,,N,No,Met Target,Met Target†,N,N,Not Met,Met Standard,N,Met,No,23,MIDDLESEX,3845,OLD BRIDGE TWP,110,JONAS SALK MIDDLE SCHOOL,32.46,39.77
23,MIDDLESEX,3845,OLD BRIDGE TWP,113,LEROY GORDON COOPER ELEMENTARY SCHOOL,KG-05,MS. GRAMATA,160 BIRCHWOOD DRIVE,CLIFFWOOD BEACH NJ 07735-6123,(732)290-3881,CGRAMATA@OBPS.ORG,https://www.oldbridgeadmin.org,,https://twitter.com/coopthecrab,23,MIDDLESEX,3845,OLD BRIDGE TWP,113,LEROY GORDON COOPER ELEMENTARY SCHOOL,Schoolwide,,N,No,Met Target,Met Target,N,N,Met Standard,Met Standard,**,Met,No,23,MIDDLESEX,3845,OLD BRIDGE TWP,113,LEROY GORDON COOPER ELEMENTARY SCHOOL,61.55,57.65
23,MIDDLESEX,3845,OLD BRIDGE TWP,120,MADISON PARK ELEMENTARY SCHOOL,KG-05,MR. DALY,33 HARVARD RD,PARLIN NJ 08859-1211,(732)360-4485,JOHN.DALY@OBPS.ORG,https://www.oldbridgeadmin.org/Domain/387,,,23,MIDDLESEX,3845,OLD BRIDGE TWP,120,MADISON PARK ELEMENTARY SCHOOL,Schoolwide,,N,No,Not Met,Met Target†,N,N,Met Standard,Met Standard,Met Target,Not Met,No,23,MIDDLESEX,3845,OLD BRIDGE TWP,120,MADISON PARK ELEMENTARY SCHOOL,53.08,52.39
23,MIDDLESEX,3845,OLD BRIDGE TWP,130,MEMORIAL ELEMENTARY SCHOOL,KG-05,MR. PAYTON,11 ELY AVE,LAURENCE HARBOR NJ 08879,(732)290-3876,RAYMOND.PAYTON@OBPS.ORG,https://www.oldbridgeadmin.org,http://www.facebook.com/memorialpta,https://twitter.com/OBPSMemorial,23,MIDDLESEX,3845,OLD BRIDGE TWP,130,MEMORIAL ELEMENTARY SCHOOL,Schoolwide,,N,Yes,Met Target,Met Target†,N,N,Met Standard,Not Met,**,Met,No,23,MIDDLESEX,3845,OLD BRIDGE TWP,130,MEMORIAL ELEMENTARY SCHOOL,28.79,36.77
23,MIDDLESEX,3845,OLD BRIDGE TWP,133,M. SCOTT CARPENTER ELEMENTARY SCHOOL,KG-05,MR. MCCUE,ONE PAR AVENUE,OLD BRIDGE NJ 08857-3045,(732)360-4452,CMCCUE@OBPS.ORG,https://www.oldbridgeadmin.org,,https://twitter.com@carpenterrockets,23,MIDDLESEX,3845,OLD BRIDGE TWP,133,M. SCOTT CARPENTER ELEMENTARY SCHOOL,Schoolwide,,N,No,Met Target,Met Target,N,N,Met Standard,Met Standard,**,Met,No,23,MIDDLESEX,3845,OLD BRIDGE TWP,133,M. SCOTT CARPENTER ELEMENTARY SCHOOL,73.87,65.29
23,MIDDLESEX,3845,OLD BRIDGE TWP,140,RAYMOND E. VOORHEES ELEMENTARY SCHOOL,KG-05,MS. LOWERY,11 LIBERTY STREET,OLD BRIDGE NJ 08857-3414,(732)360-4544,COURTNEY.LOWERY@OBPS.ORG,https://www.oldbridgeadmin.org/Domain/724,,https://twitter.com/voorheesprin,23,MIDDLESEX,3845,OLD BRIDGE TWP,140,RAYMOND E. VOORHEES ELEMENTARY SCHOOL,Schoolwide,,N,Yes,Not Met,Not Met,N,N,Not Met,Not Met,**,Not Met,No,23,MIDDLESEX,3845,OLD BRIDGE TWP,140,RAYMOND E. VOORHEES ELEMENTARY SCHOOL,12.14,23.88
23,MIDDLESEX,3845,OLD BRIDGE TWP,150,SOUTHWOOD ELEMENTARY SCHOOL,PK-05,MRS. FOLEY,64 SOUTHWOOD DR,OLD BRIDGE NJ 08857-1453,(732)360-4539,KAREN.FOLEY@OBPS.ORG,https://www.oldbridgeadmin.org/Southwood,,https://twitter.com/PrincipalFoley,23,MIDDLESEX,3845,OLD BRIDGE TWP,150,SOUTHWOOD ELEMENTARY SCHOOL,Schoolwide,,N,No,Met Target,Met Target†,N,N,Exceeds Standard,Met Standard,**,Met,No,23,MIDDLESEX,3845,OLD BRIDGE TWP,150,SOUTHWOOD ELEMENTARY SCHOOL,77.67,67.98
23,MIDDLESEX,3845,OLD BRIDGE TWP,163,VIRGIL I. GRISSOM ELEMENTARY SCHOOL,KG-05,MR. ARICO,ONE SIMS AVENUE,OLD BRIDGE NJ 08857-1435,(732)360-4481,ANTHONY.ARICO@OBPS.ORG,https://www.oldbridgeadmin.org/Domain/295,,https://twitter.com/GrissomGator,23,MIDDLESEX,3845,OLD BRIDGE TWP,163,VIRGIL I. GRISSOM ELEMENTARY SCHOOL,Schoolwide,,N,No,Met Target†,Not Met,N,N,Met Standard,Not Met,**,Met,No,23,MIDDLESEX,3845,OLD BRIDGE TWP,163,VIRGIL I. GRISSOM ELEMENTARY SCHOOL,16.94,28.55
23,MIDDLESEX,3845,OLD BRIDGE TWP,165,WALTER M. SCHIRRA ELEMENTARY SCHOOL,KG-05,MRS. BARRETT,ONE AWN ST,OLD BRIDGE NJ 08857-1819,(732)360-4495,TBARRETT@OBPS.ORG,https://www.oldbridgeadmin.org/Domain/563,,https://twitter.com/SchirraSpirit,23,MIDDLESEX,3845,OLD BRIDGE TWP,165,WALTER M. SCHIRRA ELEMENTARY SCHOOL,Schoolwide,,N,No,Met Goal,Met Target†,N,N,Met Standard,Met Standard,**,Met,No,23,MIDDLESEX,3845,OLD BRIDGE TWP,165,WALTER M. SCHIRRA ELEMENTARY SCHOOL,77.9,68.13
